x,pdf(x)
-14.9375,4.383756046487737978899794065864374793960721838107269816096749476013294317174379969557287162782836840287639035732436117322600250538512975187742352647086e-1930
-14.90625,5.358274847156816549838513867357030469190735984917631239428070639798013547347282908058228625857984477717739022402216477338373733097047757930595488046726e-1918
-14.875,5.829440086603433968643377995733164681077298920204598430974483287381187574928403694827562644627721547512742954311327153359404500573944336844404065207183e-1906
-14.84375,5.646222294538349278469873409297392774645081833096567593300544908951296207533681853663281094760962862100410693003930821327674237237219470480639336219568e-1894
-14.8125,4.869948849557384668392501174811051665757882372158111827888876600573493535778686726742368152078933455310547711404176131990692309494343239661917102236758e-1882
-14.78125,3.741382835873735127872223861703574127284250893729883628862041049533467071881504155157755315575194205575316243352632651107134494573512777566725774984955e-1870
-14.75,2.560868315191226176799422701809929321567963579990571254068169893771985112821681596110672685407019940915126142043257846400173607193123605978399670480569e-1858
-14.71875,1.562052823836024919652994238018550266138194112316698179173939211028540168691854214780055579653387010317215947891291156024907499682746637943632644464668e-1846
-14.6875,8.493048083640240104641245528592628960054014633076452865549862533016347370602966123735603801846496344524014207134188503739726090483260084449643120110093e-1835
-14.65625,4.11715171884121671755068120290988019688081255022611297508172617066063589735479981942770078134812022118995304416879158407138287241658242248711130809987e-1823
-14.625,1.779924603042179941600808314162196034559800830364827761650315884629035677595548165646611356314708295153446636600585589105447601468018861295436180351347e-1811
-14.59375,6.864103324843024322941953362974761694743135966534013398571875301464874611319233324798508488426191397890502594074991107722329826801932311108469531298161e-1800
-14.5625,2.361834783790547221418179924801977700264816828453370762930035965964228890802508142845639837699473620280625052454822021859705024786730830146413889490147e-1788
-14.53125,7.252783889120046824784215211344380298639187241340195368852970919781361559795374608069960889105375964915753560794718110790629533090579188575264651907928e-1777
-14.5,1.988179103235986314521464032526586758610024171982931667889758553464276132281149757804982842467920171387069491491917920618031860792004928517404323776324e-1765
-14.46875,4.866400436935160959744311289676028994530992701983353400608267769895154778886799150228212778452736011455961238758819964761852077246473725599752022841908e-1754
-14.4375,1.063819077861444270872075421165741814175369565055435250646556100316684811283698319509646689892864204158069456276267801348325646841507748630885625371883e-1742
-14.40625,2.077501400753186078624523142024766978278124936921401575608681695432244382908478967824864053620521131509727148457916695916152613281951046569523438787729e-1731
-14.375,3.62522127089345446712733262995460914552148664760133281224980280801795105448377400261402064240560546218845095297975896260644867464866339378381011758114e-1720
-14.34375,5.65396846238929053246583066532387344419959658190949261292070743030130073980589802315483135473063007323087441960852029102724759023363810467762470565546e-1709
-14.3125,7.883225253247929059354095814626265031513049366605678507352828956628616316356386837339355969369268499405046997904783431733605835531529655296653218864173e-1698
-14.28125,9.828612372181430934583018995048641020556194194704613214348618946209892831692729310899583204966671934523366528892985986104290870487880329126244153238597e-1687
-14.25,1.096034487559960887860928179908562029324576636127875723196333991857195582890818155658528273579069164362700002390437054090447233986418541003116412920917e-1675
-14.21875,1.093467797553493582261581349300355606394779443467239768450228271313445504318521805354566674979324675156016082082363731912575252572381819558230561737338e-1664
-14.1875,9.762107041741464905840989417612765951293696244623513074168686964077554652291399867715281077714155512592734198126404622395164220860605569578285780407095e-1654
-14.15625,7.80086832503481280538020757558552186155752024150912615455890308361729184012283789358514576893102897116076226105853520944693745245722361980264008795416e-1643
-14.125,5.580976162741213460164979097441024113530791111739570478851362702970840501709082264695867982501392435745258281438154098801957302357087613135449992537049e-1632
-14.09375,3.575619116803479885780820434423859343961186419809993860432177528787599248986923455621665216025410979159053357425456409491181505015648102820583418609171e-1621
-14.0625,2.051975732686000365846058497292821767253958147967789344988171386369561332465128210204585471146751952843382893870658921818026854498434268372774240573174e-1610
-14.03125,1.055064720507082117734527412046571742858907536745442443362460889366210124024697975383105785399411874939370438688902062280714021127150727860817987078088e-1599
-14,4.861585380029963136703437103666625565293240742310604497676564867009844356045647129516153586212280985737191622581159614038885738381556752208344952988015e-1589
-13.96875,2.008050787168963765637746109568895781018075921723250461333482478566665846402705765671894700382706548940944088933006899107486290086298486839081614004958e-1578
-13.9375,7.436617623158278851363100389498858944328364005391095423292076531699523521628434243848907960893079275423677265900895557438359967725522447801127448320281e-1568
-13.90625,2.469938943309208284375102602829119511817581525122646149763863351884033820718899792059016354952700738730985673125005243426370784126434773160219991791158e-1557
-13.875,7.358901931498493212653669644059893742906640529867715350009063263140701239709275876871478452750187589759718307523802872671133988352603966460980784238665e-1547
-13.84375,1.967260483966220806017419870680850287390132174553164171793898456209457433569245764969157202361848462209449938028441325041266979509146890158705839911678e-1536
-13.8125,4.71996524689828129566187543238139845153818268300716395266028566785467121951412370000338924277345430537112357692561715836291586145602308208359447928939e-1526
-13.78125,1.01659937119321829153351975984140935014404752342342547722344486917314563417648545712844867759509684882366074600129956762466301625039457653987278488006e-1515
-13.75,1.966079159715063747357378020706495059418478325495039940637803519628867479267704344051213457031393580868703413661143884039057990185473740737764842579116e-1505
-13.71875,3.415059806950126599466221574609005221257936619216502113672941111851719323980015374543027761833219266161253389109818264367250362469515789915285255824483e-1495
-13.6875,5.329025552013689536942058208023142000338841926964098045898532846517096333012574470298031979746800781948251857596154347428261291491611945053468309470916e-1485
-13.65625,7.472320481385462667327099817448525268157511834707420428743512598997919961376562728859114041432599885980968016242931954439862886486589884237918704336539e-1475
-13.625,9.417321562094987621772936695840151778286146063394420120752988537278054755304868934918559549045321597198047741000179008425565651058099244178274968708917e-1465
-13.59375,1.067012619815675023261076577497074413069249540883663556977235968078597840834586821153399479121786775353824338643628050134850583664233409249980107945543e-1454
-13.5625,1.087146273821709133224756937316879666155282629759117565156197636386669924697376567048549697567674243712277064116462158737425683884709978347452776898845e-1444
